1.673774253477898835e-02
2.389988616580094108e-02
2.551551626189053207e-02
1.086566235754359289e-01
1.583122091784631702e-01
1.603467509031502869e-01
1.621889198711648494e-01
1.676212319044874666e-01
1.922717543763441950e-01
2.210789213252111474e-01
2.762917980805194018e-01
3.481284250938959102e-01
3.663448438764429493e-01
3.799065918353560778e-01
4.049776936194364185e-01
4.130794561451180957e-01
4.205901334479459908e-01
4.365211027455662141e-01
4.699463933141741490e-01
4.713618404042741461e-01
4.928437734127173453e-01
4.928753487699242819e-01
4.984324932551316700e-01
5.262164136061501241e-01
5.287467564699013245e-01
5.366638942800623369e-01
5.605856160993136772e-01
5.637143397390014243e-01
6.016487702688706474e-01
6.138178912845279056e-01
6.187649121695041332e-01
6.523957008670999702e-01
6.809729133575576077e-01
6.866749816524870820e-01
6.872466699758330577e-01
7.042034416993101509e-01
7.218237315698670109e-01
7.478576297167881526e-01
7.503476665187227557e-01
7.528973433886528843e-01
7.538459635834940942e-01
7.689880420307753095e-01
7.871476441468043816e-01
7.872798088992744026e-01
7.904191031625699138e-01
8.015035738652798170e-01
8.089599713043731377e-01
8.461138004612531738e-01
8.470309680024545873e-01
8.493138707159354484e-01
8.549002428662683117e-01
9.670687570886580264e-01
9.891405382462074014e-01
1.022533095332865516e+00
1.022790124808928836e+00
1.038777349591538890e+00
1.062465948520234349e+00
1.066080138883118034e+00
1.082949364762807010e+00
1.084436744512496054e+00
1.106846906601793190e+00
1.123264909676244594e+00
1.129334969664049115e+00
1.139469682242292281e+00
1.196977231437621247e+00
1.210224835282422751e+00
1.231582948736434258e+00
1.258519108562406785e+00
1.275702586120389226e+00
1.295634710827324509e+00
1.324645915828758236e+00
1.339999916511539713e+00
1.359888058827314339e+00
1.367127439654171273e+00
1.391053550320682675e+00
1.399398060723939574e+00
1.447184539058617547e+00
1.454959038724545906e+00
1.549031408946954569e+00
1.678031056119028586e+00
1.692936209148478977e+00
1.695052766192653104e+00
1.712614084009970394e+00
1.830122499238430844e+00
1.858614338768129093e+00
1.921899796091328438e+00
1.934036435790879471e+00
1.948771101900101055e+00
2.014261355198765813e+00
2.046248435483240868e+00
2.048696845938934974e+00
2.072318150441903040e+00
2.093881661163579988e+00
2.143856513183439283e+00
2.168200441914967858e+00
2.168789637456514097e+00
2.171952155609516488e+00
2.177457808850289389e+00
2.189366597641706935e+00
2.218522215466593117e+00
2.295254453227942637e+00
2.296004900343279420e+00
2.304382036437702119e+00
2.314738586902749695e+00
2.321013746186316951e+00
2.394166799192413375e+00
2.465472960686687198e+00
2.528987812700647542e+00
2.531478092786583645e+00
2.535886463289744874e+00
2.676419011110400703e+00
2.744851473213787862e+00
2.787502842003716008e+00
2.798709241635755962e+00
2.848478949608653998e+00
2.848699128829891070e+00
2.885973419679974672e+00
3.094251579391969376e+00
3.274199823990636027e+00
3.279958087807127942e+00
3.340864298020695955e+00
3.688346901782425302e+00
3.858995138615839871e+00
4.019814453535620835e+00
4.157883840630129946e+00
4.239127219255631296e+00
4.288827791468434292e+00
4.365192189689081737e+00
4.685022756317473558e+00
4.710833310318686351e+00
4.818853492313173170e+00
4.838335151164797843e+00
5.021450558351690852e+00
5.535812401944944838e+00
6.403528711832182196e+00
7.579903327627221188e+00
